date,open,high,low,close,volume,symbol,ma_7,ma_30,ma_90,daily_return,high_low_range,close_open_diff,is_bullish
2025-08-18,3333.5,3347.800048828125,3331.699951171875,3331.699951171875,646,XAU/USD,3357.53,3352.25,3325.03,-0.0013,16.1,-1.8,0
2025-08-19,3330.199951171875,3343.5,3313.39990234375,3313.39990234375,1655,XAU/USD,3339.57,3352.47,3326.79,-0.0055,30.1,-16.8,0
2025-08-20,3310.60009765625,3343.5,3310.10009765625,3343.39990234375,1213,XAU/USD,3338.19,3353.53,3328.14,0.0091,33.4,32.8,1
2025-08-21,3349.39990234375,3349.39990234375,3326.5,3336.89990234375,142,XAU/USD,3336.47,3354.18,3329.61,-0.0019,22.9,-12.5,0
2025-08-22,3349.39990234375,3377.699951171875,3349.39990234375,3374.39990234375,1240,XAU/USD,3338.71,3354.79,3331.34,0.0112,28.3,25.0,1
2025-08-25,3366.0,3378.0,3366.0,3373.800048828125,1044,XAU/USD,3344.23,3355.53,3331.86,-0.0002,12.0,7.8,1
2025-08-26,3378.89990234375,3396.5,3371.10009765625,3388.60009765625,905,XAU/USD,3351.74,3357.49,3332.75,0.0044,25.4,9.7,1
2025-08-27,3397.0,3404.60009765625,3382.0,3404.60009765625,3222,XAU/USD,3362.16,3359.23,3332.73,0.0047,22.6,7.6,1
2025-08-28,3409.0,3434.60009765625,3400.0,3431.800048828125,1035,XAU/USD,3379.07,3362.29,3333.08,0.008,34.6,22.8,1
2025-08-29,3432.5,3475.60009765625,3426.60009765625,3473.699951171875,0,XAU/USD,3397.69,3366.31,3335.27,0.0122,49.0,41.2,1
2025-09-02,3485.699951171875,3559.199951171875,3485.699951171875,3549.39990234375,658,XAU/USD,3428.04,3371.23,3337.68,0.0218,73.5,63.7,1
2025-09-03,3554.800048828125,3593.699951171875,3553.199951171875,3593.199951171875,72,XAU/USD,3459.3,3376.36,3341.14,0.0123,40.5,38.4,1
2025-09-04,3549.89990234375,3573.60009765625,3549.89990234375,3565.800048828125,237,XAU/USD,3486.73,3382.08,3343.73,-0.0076,23.7,15.9,1
2025-09-05,3567.800048828125,3613.199951171875,3567.800048828125,3613.199951171875,925,XAU/USD,3518.81,3390.16,3347.0,0.0133,45.4,45.4,1
2025-09-08,3594.5,3641.0,3590.0,3638.10009765625,97,XAU/USD,3552.17,3400.29,3350.7,0.0069,51.0,43.6,1
2025-09-09,3647.10009765625,3670.39990234375,3627.800048828125,3643.300048828125,535,XAU/USD,3582.39,3411.43,3355.52,0.0014,42.6,-3.8,0
2025-09-10,3625.0,3655.39990234375,3620.800048828125,3643.60009765625,136,XAU/USD,3606.66,3422.11,3360.09,0.0001,34.6,18.6,1
2025-09-11,3632.89990234375,3636.89990234375,3618.39990234375,3636.89990234375,307,XAU/USD,3619.16,3433.48,3363.71,-0.0018,18.5,4.0,1
2025-09-12,3655.5,3656.800048828125,3643.0,3649.39990234375,1300,XAU/USD,3627.19,3445.35,3366.35,0.0034,13.8,-6.1,0
2025-09-15,3640.0,3686.39990234375,3635.10009765625,3682.199951171875,210,XAU/USD,3643.81,3456.5,3369.7,0.009,51.3,42.2,1
2025-09-16,3681.39990234375,3698.60009765625,3681.39990234375,3688.89990234375,373,XAU/USD,3654.63,3466.98,3374.05,0.0018,17.2,7.5,1
2025-09-17,3669.0,3685.199951171875,3661.60009765625,3681.800048828125,183,XAU/USD,3660.87,3476.98,3377.9,-0.0019,23.6,12.8,1
2025-09-18,3654.60009765625,3667.39990234375,3637.0,3643.699951171875,80,XAU/USD,3660.93,3485.77,3382.61,-0.0103,30.4,-10.9,0
2025-09-19,3659.0,3685.89990234375,3658.199951171875,3671.5,211,XAU/USD,3664.91,3494.81,3387.4,0.0076,27.7,12.5,1
2025-09-22,3688.199951171875,3748.199951171875,3688.0,3740.699951171875,410,XAU/USD,3679.74,3504.86,3393.62,0.0188,60.2,52.5,1
2025-09-23,3747.0,3786.0,3740.0,3780.60009765625,627,XAU/USD,3698.49,3519.11,3399.84,0.0107,46.0,33.6,1
2025-09-24,3769.800048828125,3772.5,3732.10009765625,3732.10009765625,588,XAU/USD,3705.61,3531.89,3405.95,-0.0128,40.4,-37.7,0
2025-09-25,3742.800048828125,3756.0,3724.699951171875,3736.89990234375,1899,XAU/USD,3712.47,3544.49,3411.59,0.0013,31.3,-5.9,0
2025-09-26,3775.300048828125,3775.300048828125,3775.300048828125,3775.300048828125,19308,XAU/USD,3725.83,3559.16,3417.09,0.0103,0.0,0.0,0
2025-09-29,3754.800048828125,3827.60009765625,3754.800048828125,3820.89990234375,8860,XAU/USD,3751.14,3575.33,3422.78,0.0121,72.8,66.1,1
2025-09-30,3827.5,3865.5,3793.39990234375,3840.800048828125,1611,XAU/USD,3775.33,3592.3,3428.87,0.0052,72.1,13.3,1
2025-10-01,3863.5,3891.89990234375,3853.300048828125,3867.5,1778,XAU/USD,3793.44,3610.77,3434.47,0.007,38.6,4.0,1
2025-10-02,3856.199951171875,3888.60009765625,3823.699951171875,3839.699951171875,3418,XAU/USD,3801.89,3627.31,3440.48,-0.0072,64.9,-16.5,0
2025-10-03,3855.199951171875,3886.800048828125,3853.699951171875,3880.800048828125,392,XAU/USD,3823.13,3645.44,3447.0,0.0107,33.1,25.6,1
2025-10-06,3931.300048828125,3960.0,3926.800048828125,3948.5,1267,XAU/USD,3853.36,3664.58,3454.02,0.0174,33.2,17.2,1
2025-10-07,3959.39990234375,3981.5,3940.0,3976.60009765625,2903,XAU/USD,3882.11,3684.67,3461.66,0.0071,41.5,17.2,1
2025-10-08,3987.199951171875,4049.199951171875,3987.199951171875,4043.300048828125,2179,XAU/USD,3913.89,3706.49,3469.13,0.0168,62.0,56.1,1
2025-10-09,4011.199951171875,4046.199951171875,3940.0,3946.300048828125,3130,XAU/USD,3928.96,3724.55,3475.76,-0.024,106.2,-64.9,0
2025-10-10,3957.0,4012.0,3945.5,3975.89990234375,1697,XAU/USD,3944.44,3742.69,3482.45,0.0075,66.5,18.9,1
2025-10-13,4016.0,4111.0,4016.0,4108.60009765625,1697,XAU/USD,3982.86,3763.85,3490.87,0.0334,95.0,92.6,1
2025-10-14,4131.7001953125,4160.10009765625,4085.800048828125,4138.7001953125,2424,XAU/USD,4019.7,3783.49,3499.94,0.0073,74.3,7.0,1
2025-10-15,4145.0,4210.60009765625,4145.0,4176.89990234375,3287,XAU/USD,4052.33,3802.95,3509.33,0.0092,65.6,31.9,1
2025-10-16,4198.7998046875,4307.0,4196.60009765625,4280.2001953125,4705,XAU/USD,4095.7,3826.76,3519.98,0.0247,110.4,81.4,1
2025-10-17,4354.7001953125,4358.0,4182.2001953125,4189.89990234375,4060,XAU/USD,4116.64,3845.99,3529.64,-0.0211,175.8,-164.8,0
2025-10-20,4244.10009765625,4356.60009765625,4214.60009765625,4336.39990234375,1750,XAU/USD,4172.37,3869.26,3540.25,0.035,142.0,92.3,1
2025-10-21,4332.7001953125,4332.7001953125,4087.699951171875,4087.699951171875,2943,XAU/USD,4188.34,3884.08,3547.55,-0.0574,245.0,-245.0,0
2025-10-22,4109.7001953125,4148.5,4006.0,4044.39990234375,1237,XAU/USD,4179.17,3897.44,3554.75,-0.0106,142.5,-65.3,0
2025-10-23,4078.39990234375,4136.7998046875,4070.699951171875,4125.5,354,XAU/USD,4177.29,3913.72,3562.96,0.0201,66.1,47.1,1
2025-10-24,4117.5,4120.60009765625,4074.89990234375,4118.39990234375,123,XAU/USD,4168.93,3929.36,3571.05,-0.0017,45.7,0.9,1
2025-10-27,4060.0,4078.60009765625,3971.300048828125,4001.89990234375,220,XAU/USD,4129.17,3940.01,3578.09,-0.0283,107.3,-58.1,0
2025-10-28,3929.699951171875,3966.199951171875,3923.60009765625,3966.199951171875,219,XAU/USD,4097.21,3949.26,3584.63,-0.0089,42.6,36.5,1
2025-10-29,3983.699951171875,3983.699951171875,3983.699951171875,3983.699951171875,1344,XAU/USD,4046.83,3959.32,3592.04,0.0044,0.0,0.0,0
2025-10-30,3960.0,4027.199951171875,3913.699951171875,4001.300048828125,935,XAU/USD,4034.49,3971.24,3599.53,0.0044,113.5,41.3,1
2025-10-31,4034.5,4034.5,3976.60009765625,3982.199951171875,559,XAU/USD,4025.6,3981.6,3606.74,-0.0048,57.9,-52.3,0
2025-11-03,3976.199951171875,4020.0,3959.0,4000.300048828125,0,XAU/USD,4007.71,3990.25,3614.81,0.0045,61.0,24.1,1
2025-11-04,3994.199951171875,3995.39990234375,3927.39990234375,3947.699951171875,657,XAU/USD,3983.33,3995.82,3622.07,-0.0131,68.0,-46.5,0
2025-11-05,3929.89990234375,3983.5,3929.89990234375,3980.300048828125,559,XAU/USD,3980.24,4004.09,3629.22,0.0083,53.6,50.4,1
2025-11-06,4004.0,4007.5,3979.89990234375,3979.89990234375,650,XAU/USD,3982.2,4012.19,3636.24,-0.0001,27.6,-24.1,0
2025-11-07,3980.800048828125,3999.39990234375,3980.800048828125,3999.39990234375,245,XAU/USD,3984.44,4019.66,3643.66,0.0049,18.6,18.6,1
2025-11-10,4060.0,4111.7998046875,4060.0,4111.7998046875,189,XAU/USD,4000.23,4029.36,3652.32,0.0281,51.8,51.8,1
2025-11-11,4140.10009765625,4140.10009765625,4106.7998046875,4106.7998046875,569,XAU/USD,4018.03,4038.23,3660.93,-0.0012,33.3,-33.3,0
2025-11-12,4115.60009765625,4204.39990234375,4102.89990234375,4204.39990234375,396,XAU/USD,4047.19,4049.46,3670.9,0.0238,101.5,88.8,1
2025-11-13,4228.7001953125,4228.7001953125,4163.7001953125,4186.89990234375,167,XAU/USD,4081.36,4061.03,3680.62,-0.0042,65.0,-41.8,0
2025-11-14,4197.7001953125,4197.89990234375,4047.0,4087.60009765625,483,XAU/USD,4096.69,4067.92,3689.18,-0.0237,150.9,-110.1,0
2025-11-17,4070.0,4099.5,4019.39990234375,4068.300048828125,1552,XAU/USD,4109.31,4071.92,3697.09,-0.0047,80.1,-1.7,0
2025-11-18,4037.39990234375,4063.39990234375,4035.60009765625,4061.300048828125,1375,XAU/USD,4118.16,4074.74,3704.98,-0.0017,27.8,23.9,1
2025-11-19,4086.10009765625,4122.7001953125,4072.0,4077.699951171875,486,XAU/USD,4113.29,4075.89,3713.29,0.004,50.7,-8.4,0
2025-11-20,4045.0,4090.39990234375,4040.199951171875,4056.5,202,XAU/USD,4106.1,4079.56,3721.11,-0.0052,50.2,11.5,1
2025-11-21,4031.800048828125,4085.199951171875,4031.800048828125,4076.699951171875,171,XAU/USD,4087.86,4082.92,3729.3,0.005,53.4,44.9,1
2025-11-24,4060.5,4091.89990234375,4060.5,4091.89990234375,591,XAU/USD,4074.29,4082.36,3737.51,0.0037,31.4,31.4,1
2025-11-25,4139.2001953125,4139.2001953125,4139.2001953125,4139.2001953125,132704,XAU/USD,4081.66,4082.38,3745.7,0.0116,0.0,0.0,0
2025-11-26,4128.60009765625,4171.0,4127.5,4165.2001953125,25088,XAU/USD,4095.5,4081.99,3753.77,0.0063,43.5,36.6,1
2025-11-28,4163.39990234375,4223.89990234375,4140.0,4218.2998046875,3615,XAU/USD,4117.93,4079.93,3762.92,0.0127,83.9,54.9,1
2025-12-01,4218.5,4262.10009765625,4214.89990234375,4239.2998046875,913,XAU/USD,4141.01,4081.57,3772.57,0.005,47.2,20.8,1
2025-12-02,4230.5,4230.5,4167.0,4186.60009765625,366,XAU/USD,4159.6,4076.58,3782.05,-0.0124,63.5,-43.9,0
2025-12-03,4215.7001953125,4234.10009765625,4195.7001953125,4199.2998046875,1897,XAU/USD,4177.11,4080.3,3791.94,0.003,38.4,-16.4,0
2025-12-04,4211.0,4211.7998046875,4175.0,4211.7998046875,616,XAU/USD,4194.24,4085.88,3801.81,0.003,36.8,0.8,1
2025-12-05,4204.10009765625,4255.7001953125,4194.5,4212.89990234375,533,XAU/USD,4204.77,4088.79,3812.0,0.0003,61.2,8.8,1
2025-12-08,4205.5,4215.7998046875,4175.5,4187.2001953125,318,XAU/USD,4207.91,4091.09,3821.93,-0.0061,40.3,-18.3,0
2025-12-09,4190.7001953125,4219.7001953125,4177.7001953125,4206.7001953125,660,XAU/USD,4206.26,4097.91,3831.48,0.0047,42.0,16.0,1
2025-12-10,4209.0,4234.5,4183.60009765625,4196.39990234375,692,XAU/USD,4200.13,4105.59,3840.61,-0.0024,50.9,-12.6,0
2025-12-11,4224.0,4286.89990234375,4214.2998046875,4285.5,528,XAU/USD,4214.26,4115.65,3850.65,0.0212,72.6,61.5,1
2025-12-12,4276.39990234375,4355.0,4260.0,4300.10009765625,1531,XAU/USD,4228.66,4125.61,3860.87,0.0034,95.0,23.7,1
2025-12-15,4308.2998046875,4349.2001953125,4292.89990234375,4306.7001953125,854,XAU/USD,4242.21,4136.42,3870.94,0.0015,56.3,-1.6,0
2025-12-16,4270.5,4321.39990234375,4270.5,4304.5,1796,XAU/USD,4255.3,4146.56,3880.56,-0.0005,50.9,34.0,1
2025-12-17,4308.5,4351.39990234375,4308.5,4347.5,2169,XAU/USD,4278.2,4159.89,3891.61,0.01,42.9,39.0,1
2025-12-18,4331.0,4348.10009765625,4328.2001953125,4339.5,705,XAU/USD,4297.17,4171.86,3902.61,-0.0018,19.9,8.5,1
2025-12-19,4350.10009765625,4361.39990234375,4350.10009765625,4361.39990234375,1065,XAU/USD,4320.74,4184.58,3913.76,0.005,11.3,11.3,1
2025-12-22,4371.10009765625,4447.60009765625,4371.10009765625,4444.60009765625,449,XAU/USD,4343.47,4199.42,3926.08,0.0191,76.5,73.5,1
2025-12-23,4503.2998046875,4503.7998046875,4450.39990234375,4482.7998046875,694,XAU/USD,4369.57,4211.79,3938.82,0.0086,53.4,-20.5,0
2025-12-24,4500.7001953125,4503.39990234375,4468.39990234375,4480.60009765625,500,XAU/USD,4394.41,4224.25,3951.59,-0.0005,35.0,-20.1,0
2025-12-26,4512.0,4556.2998046875,4502.0,4529.10009765625,263,XAU/USD,4426.5,4235.07,3965.1,0.0108,54.3,17.1,1
2025-12-29,4371.5,4379.0,4325.10009765625,4325.10009765625,2044,XAU/USD,4423.3,4239.68,3976.01,-0.045,53.9,-46.4,0
2025-12-30,4346.39990234375,4403.60009765625,4338.0,4370.10009765625,1837,XAU/USD,4427.67,4249.09,3987.49,0.0104,65.6,23.7,1
2025-12-31,4333.5,4363.7998046875,4285.0,4325.60009765625,785,XAU/USD,4422.56,4257.67,3998.05,-0.0102,78.8,-7.9,0
2026-01-02,4350.60009765625,4350.60009765625,4314.39990234375,4314.39990234375,589,XAU/USD,4403.96,4266.11,4008.51,-0.0026,36.2,-36.2,0
2026-01-05,4386.7001953125,4443.5,4384.7998046875,4436.89990234375,618,XAU/USD,4397.4,4278.08,4020.15,0.0284,58.7,50.2,1
2026-01-06,4449.7001953125,4482.2001953125,4449.0,4482.2001953125,459,XAU/USD,4397.63,4292.27,4032.13,0.0102,33.2,32.5,1
2026-01-07,4450.0,4450.0,4449.2998046875,4449.2998046875,972,XAU/USD,4386.23,4304.69,4043.43,-0.0073,0.7,-0.7,0
2026-01-08,4460.2001953125,4461.2998046875,4418.0,4449.7001953125,2423,XAU/USD,4404.03,4316.62,4054.28,0.0001,43.3,-10.5,0
2026-01-09,4473.0,4490.2998046875,4473.0,4490.2998046875,237,XAU/USD,4421.2,4328.32,4064.73,0.0091,17.3,17.3,1
2026-01-12,4579.10009765625,4620.0,4577.7998046875,4604.2998046875,156,XAU/USD,4461.01,4342.96,4075.97,0.0254,42.2,25.2,1
2026-01-13,4578.60009765625,4617.10009765625,4578.60009765625,4589.2001953125,239,XAU/USD,4500.27,4355.32,4087.34,-0.0033,38.5,10.6,1
2026-01-14,4610.2998046875,4635.0,4608.2001953125,4626.2998046875,1313,XAU/USD,4527.33,4368.22,4098.59,0.0081,26.8,16.0,1
2026-01-15,4612.89990234375,4616.2998046875,4612.89990234375,4616.2998046875,4358,XAU/USD,4546.49,4382.54,4109.46,-0.0022,3.4,3.4,1
2026-01-16,4608.0,4608.0,4588.39990234375,4588.39990234375,352,XAU/USD,4566.36,4395.51,4119.96,-0.006,19.6,-19.6,0
2026-01-20,4662.2001953125,4764.0,4661.7998046875,4759.60009765625,175,XAU/USD,4610.63,4413.77,4132.36,0.0373,102.2,97.4,1
2026-01-21,4863.5,4872.2998046875,4771.5,4831.7998046875,1706,XAU/USD,4659.41,4434.4,4145.64,0.0152,100.8,-31.7,0
2026-01-22,4791.89990234375,4908.7998046875,4791.89990234375,4908.7998046875,1175,XAU/USD,4702.91,4458.46,4159.63,0.0159,116.9,116.9,1
2026-01-23,4949.60009765625,4976.2001953125,4936.0,4976.2001953125,169,XAU/USD,4758.2,4484.11,4174.01,0.0137,40.2,26.6,1
2026-01-26,5081.5,5095.60009765625,5052.2001953125,5079.7001953125,180,XAU/USD,4822.97,4513.55,4189.46,0.0208,43.4,-1.8,0
2026-01-27,5079.89990234375,5079.89990234375,5079.89990234375,5079.89990234375,34,XAU/USD,4889.2,4540.03,4205.0,0.0,0.0,0.0,0
2026-01-28,5301.60009765625,5301.60009765625,5301.60009765625,5301.60009765625,112054,XAU/USD,4991.09,4573.41,4223.42,0.0436,0.0,0.0,0
2026-01-29,5415.7001953125,5586.2001953125,5097.5,5318.39990234375,23709,XAU/USD,5070.91,4607.14,4241.72,0.0032,488.7,-97.3,0
2026-01-30,5376.39990234375,5440.5,4700.0,4713.89990234375,8374,XAU/USD,5054.07,4620.78,4252.53,-0.1137,740.5,-662.5,0
2026-02-02,4807.7001953125,4855.7998046875,4400.0,4622.5,3588,XAU/USD,5013.17,4629.95,4261.89,-0.0194,455.8,-185.2,0
2026-02-03,4680.0,4984.60009765625,4674.2998046875,4903.7001953125,1213,XAU/USD,5002.81,4648.76,4274.9,0.0608,310.3,223.7,1
2026-02-04,4923.2998046875,5082.2001953125,4897.89990234375,4920.39990234375,3886,XAU/USD,4980.06,4667.39,4288.05,0.0034,184.3,-2.9,0
2026-02-05,5008.7001953125,5012.2998046875,4786.0,4861.39990234375,793,XAU/USD,4948.84,4681.28,4300.12,-0.012,226.3,-147.3,0
2026-02-06,4762.0,4958.5,4655.0,4951.2001953125,1386,XAU/USD,4898.79,4696.9,4312.68,0.0185,303.5,189.2,1
2026-02-09,5017.39990234375,5065.7001953125,4979.10009765625,5050.89990234375,170,XAU/USD,4860.57,4715.91,4326.13,0.0201,86.6,33.5,1
2026-02-10,5013.5,5029.0,5002.7001953125,5003.7998046875,281,XAU/USD,4901.99,4731.73,4338.75,-0.0093,26.3,-9.7,0
2026-02-11,5049.89990234375,5111.2998046875,5041.2998046875,5071.60009765625,2681,XAU/USD,4966.14,4756.61,4352.44,0.0135,70.0,21.7,1
2026-02-12,5060.39990234375,5078.10009765625,4892.0,4923.7001953125,484,XAU/USD,4969.0,4775.07,4364.03,-0.0292,186.1,-136.7,0
2026-02-13,4953.0,5043.89990234375,4946.2001953125,5022.0,232,XAU/USD,4983.51,4798.28,4375.96,0.02,97.7,69.0,1
2026-02-17,5020.0,5020.0,4847.7998046875,4882.89990234375,540,XAU/USD,4986.59,4817.23,4386.03,-0.0277,172.2,-137.1,0
2026-02-18,4872.2001953125,4987.0,4869.5,4986.5,544,XAU/USD,4991.63,4835.55,4396.51,0.0212,117.5,114.3,1
2026-02-19,5014.7001953125,5014.7001953125,4975.89990234375,4975.89990234375,37,XAU/USD,4980.91,4852.01,4407.95,-0.0021,38.8,-38.8,0
2026-02-20,5039.5,5072.7001953125,5039.5,5059.2998046875,134,XAU/USD,4988.84,4872.34,4419.98,0.0168,33.2,19.8,1
2026-02-23,5120.2998046875,5211.60009765625,5120.2998046875,5204.7001953125,779,XAU/USD,5007.86,4897.51,4432.16,0.0287,91.3,84.4,1
2026-02-24,5158.7998046875,5159.0,5112.7001953125,5155.7998046875,88,XAU/USD,5041.01,4919.69,4443.46,-0.0094,46.3,-3.0,0
2026-02-25,5166.0,5206.39990234375,5166.0,5206.39990234375,1772,XAU/USD,5067.36,4939.76,4454.9,0.0098,40.4,40.4,1
2026-02-26,5177.2001953125,5199.2001953125,5143.89990234375,5176.5,1520,XAU/USD,5109.3,4959.34,4464.86,-0.0057,55.3,-0.7,0
2026-02-27,5186.7001953125,5280.0,5176.7001953125,5230.5,354,XAU/USD,5144.16,4979.48,4476.42,0.0104,103.3,43.8,1
2026-03-02,5346.60009765625,5405.0,5266.2998046875,5294.39990234375,72,XAU/USD,5189.66,5002.08,4487.07,0.0122,138.7,-52.2,0
2026-03-03,5298.7001953125,5303.7998046875,5023.0,5107.39990234375,1776,XAU/USD,5196.53,5019.38,4498.4,-0.0353,280.8,-191.3,0
2026-03-04,5130.7001953125,5180.2001953125,5117.2001953125,5120.2001953125,1776,XAU/USD,5184.46,5031.4,4510.35,0.0025,63.0,-10.5,0
